County Name,Observation Count,Arithmetic Mean,Arithmetic Standard Dev
San Bernardino,54,0.531667,0.346175
San Bernardino,54,0.443519,0.326341
San Bernardino,54,0.371667,0.206222
San Bernardino,54,0.000111,0.000816
San Bernardino,55,1.635091,3.186149
San Bernardino,4393,13.60906,13.377533
San Bernardino,184,13.567391,8.755271
San Bernardino,55,14.165455,12.872569
San Bernardino,8339,6.01752,8.122651
San Bernardino,101,0.0,0.0
San Bernardino,101,0.079762,0.085972
San Bernardino,101,0.001752,0.001545
San Bernardino,101,0.052356,0.054609
San Bernardino,101,1e-05,0.0001
San Bernardino,101,0.000554,0.001539
San Bernardino,101,0.008238,0.029432
San Bernardino,101,0.055475,0.053098
San Bernardino,101,0.000366,0.000484
San Bernardino,101,0.001327,0.001289
San Bernardino,101,0.0,0.0
San Bernardino,101,0.028762,0.030731
San Bernardino,101,0.000337,0.000621
San Bernardino,101,5e-05,0.000218
San Bernardino,101,0.005238,0.005142
San Bernardino,101,3e-05,0.000171
San Bernardino,101,0.197228,0.22062
San Bernardino,101,0.001911,0.001511
San Bernardino,101,0.000604,0.001266
San Bernardino,101,0.199861,0.136206
San Bernardino,101,2e-05,0.00014
San Bernardino,101,0.046703,0.05966
San Bernardino,101,0.074059,0.063572
San Bernardino,101,0.000327,0.00068
San Bernardino,101,0.038696,0.07438
San Bernardino,101,0.337356,0.329148
San Bernardino,101,0.558911,0.386962
San Bernardino,101,0.105248,0.098424
San Bernardino,101,0.002851,0.018011
San Bernardino,101,0.094257,0.075184
San Bernardino,101,0.202149,0.151106
San Bernardino,101,0.13698,0.111375
San Bernardino,101,0.122594,0.078356
San Bernardino,101,0.183485,0.128425
San Bernardino,101,0.044772,0.027843
San Bernardino,101,0.0,0.0
San Bernardino,101,0.006222,0.021554
San Bernardino,101,0.824542,0.561971
San Bernardino,101,0.435115,0.424587
San Bernardino,101,0.896331,0.961054
San Bernardino,101,1.00594,0.697776
San Bernardino,101,0.535713,0.371225
San Bernardino,101,3.269307,2.120601
San Bernardino,105,0.0,0.0
San Bernardino,105,0.058,0.058989
San Bernardino,105,0.001648,0.001286
San Bernardino,105,0.039219,0.038651
San Bernardino,105,2.9e-05,0.000217
San Bernardino,105,0.000905,0.004182
San Bernardino,105,0.003171,0.011573
San Bernardino,105,0.046038,0.041527
San Bernardino,105,0.000457,0.000555
San Bernardino,105,0.001095,0.001043
San Bernardino,105,0.0,0.0
San Bernardino,105,0.020819,0.025284
San Bernardino,105,0.000276,0.000563
San Bernardino,105,3.8e-05,0.000192
San Bernardino,105,0.00421,0.004071
San Bernardino,105,1e-05,9.8e-05
San Bernardino,105,0.138933,0.142545
San Bernardino,105,0.002038,0.001681
San Bernardino,105,0.000629,0.002863
San Bernardino,105,0.184571,0.140304
San Bernardino,105,0.0,0.0
San Bernardino,105,0.039343,0.107617
San Bernardino,105,0.055438,0.052012
San Bernardino,105,0.000333,0.00066
San Bernardino,106,0.030913,0.039245
San Bernardino,106,0.572896,0.681723
San Bernardino,106,0.607358,0.432821
San Bernardino,106,0.105943,0.072792
San Bernardino,106,0.010623,0.026054
San Bernardino,106,0.106321,0.090223
San Bernardino,106,0.226943,0.163129
San Bernardino,106,0.140434,0.101696
San Bernardino,106,0.12316,0.082859
San Bernardino,106,0.185047,0.139521
San Bernardino,106,0.044179,0.023201
San Bernardino,106,0.0,0.0
San Bernardino,106,0.00421,0.0139
San Bernardino,105,0.761457,0.578719
San Bernardino,106,0.739049,0.87945
San Bernardino,105,0.657085,0.647902
San Bernardino,106,1.093222,0.778793
San Bernardino,106,0.499453,0.396217
San Bernardino,105,3.23619,2.274783
San Diego,4391,10.936529,5.733946
San Diego,7961,5.848738,4.68128
San Diego,7961,5.848738,4.68128
San Diego,7961,5.069828,4.501696
San Diego,7961,5.069828,4.501696
San Diego,8425,6.569875,3.815335
San Diego,3976,6.485136,3.669158
San Diego,8425,6.569875,3.815335
San Diego,4449,5.566779,3.494104
San Diego,8644,8.665699,4.437134
San Diego,8644,8.665699,4.437134
San Diego,4260,9.53392,5.0806
San Diego,4384,6.439986,3.13708
San Diego,5704,7.876841,22.511362
San Diego,228,7.881579,13.212126
San Diego,3697,14.537301,10.605381
San Diego,7779,13.22787,9.689091
San Diego,7779,13.22787,9.689091
San Diego,4082,10.558746,8.314298
San Diego,60,3.82235,1.974816
San Diego,60,0.338317,0.27925
San Diego,60,0.933183,0.375623
San Diego,60,1.54085,0.759543
San Diego,60,0.675167,0.483179
San Diego,60,0.33455,0.273605
San Diego,60,0.91105,0.803386
San Diego,60,0.852683,0.858524
San Diego,60,0.392883,0.266397
San Diego,60,0.0,0.0
San Diego,4402,9.015448,4.75474
San Diego,3447,8.627444,4.969128
San Diego,3930,8.321578,4.172693
San Diego,4252,9.773166,4.810825
San Diego,8724,9.208872,4.692637
San Diego,8724,9.208872,4.692637
San Diego,4472,7.355859,4.150082
San Diego,120,0.00275,0.009492
San Diego,120,0.0,0.0
San Diego,120,0.032192,0.03718
San Diego,120,0.008075,0.021577
San Diego,120,0.00105,0.001714
San Diego,120,0.000167,0.007052
San Diego,120,0.038925,0.020689
San Diego,117,0.001641,0.002978
San Diego,117,0.0,0.000725
San Diego,117,0.003026,0.003055
San Diego,120,0.052867,0.139726
San Diego,120,0.0,0.020093
San Diego,120,0.0,0.013724
San Diego,117,0.071538,0.041439
San Diego,120,0.002033,0.004148
San Diego,120,0.000717,0.007889
San Diego,120,0.0015,0.002196
San Diego,117,0.000786,0.001097
San Diego,120,0.041792,0.046643
San Diego,120,0.000483,0.001181
San Diego,120,0.0,0.001288
San Diego,120,0.000742,0.009599
San Diego,120,0.005725,0.004747
San Diego,120,9.2e-05,0.000367
San Diego,120,0.085292,0.079744
San Diego,120,0.000358,0.00711
San Diego,120,0.007792,0.007555
San Diego,120,0.000775,0.002023
San Diego,120,0.357542,0.262567
San Diego,120,9.2e-05,0.001754
San Diego,120,0.063825,0.049476
San Diego,120,0.263475,0.259027
San Diego,120,0.003225,0.008077
San Diego,119,0.270894,0.223838
San Diego,119,0.290168,0.338063
San Diego,119,0.051849,0.045844
San Diego,119,1.324286,0.870944
San Diego,117,2.128265,1.083901
San Diego,117,0.688376,0.534639
San Diego,117,0.092385,0.151187
San Diego,117,0.690487,0.386135
San Diego,117,0.765966,0.418642
San Diego,117,0.321034,0.097758
San Diego,117,0.261915,0.179747
San Diego,117,0.828581,0.588657
San Diego,117,0.112256,0.052958
San Diego,117,0.010103,0.007772
San Diego,117,0.541945,0.382939
San Diego,117,2.462974,1.198078
San Diego,117,0.49112,0.41054
San Diego,117,2.265752,1.081026
San Diego,117,0.110701,0.151889
San Diego,117,0.725,0.385598
San Diego,117,0.81912,0.41656
San Diego,117,0.338068,0.097437
San Diego,117,0.272906,0.179885
San Diego,117,0.459094,0.27672
San Diego,117,0.688385,0.534636
San Diego,117,0.491111,0.41053
San Diego,117,2.325361,1.201005
San Diego,117,0.831279,0.588969
San Diego,117,0.119145,0.052949
San Diego,117,0.010808,0.007746
San Diego,117,0.47012,0.276518
San Diego,113,7.89171,2.751656
San Diego,119,1.034622,0.710074
San Diego,2279,16.684906,14.204315
San Diego,14,5.809071,2.213288
San Diego,14,0.608357,0.317025
San Diego,14,1.325071,0.431065
San Diego,14,2.351,0.895974
San Diego,14,1.028571,0.524399
San Diego,14,0.496071,0.329702
San Diego,14,1.743571,0.97666
San Diego,14,1.779286,1.208405
San Diego,14,0.460429,0.280992
San Diego,14,0.0,0.0
San Diego,8305,9.723359,5.368158
San Diego,3841,10.45548,5.906947
San Diego,8305,9.723359,5.368158
San Diego,4464,7.687545,4.41615
San Diego,56,3.318518,1.542149
San Diego,56,0.312464,0.284697
San Diego,56,0.807339,0.310889
San Diego,56,1.381661,0.611779
San Diego,56,0.540143,0.304816
San Diego,56,0.276839,0.256513
San Diego,56,0.52325,0.37719
San Diego,56,0.479536,0.402963
San Diego,56,0.320625,0.191695
San Diego,56,0.0,0.0
San Diego,6504,4.629028,2.247505
San Diego,6504,4.629028,2.247505
San Diego,6504,3.839038,2.04527
San Diego,6504,3.839038,2.04527
San Diego,2868,5.653068,5.191546
San Diego,59,3.137898,1.597254
San Diego,59,0.277254,0.284965
San Diego,59,0.738508,0.339128
San Diego,59,1.275576,0.572965
San Diego,59,0.560169,0.378649
San Diego,59,0.286492,0.256316
San Diego,59,0.628627,0.506261
San Diego,59,0.475085,0.441282
San Diego,59,0.439932,0.317492
San Diego,59,0.0,0.0
San Diego,60,3.742633,1.678725
San Diego,60,0.36825,0.266551
San Diego,60,0.913867,0.303786
San Diego,60,1.4794,0.679903
San Diego,60,0.617967,0.344363
San Diego,60,0.363133,0.262453
San Diego,60,0.642167,0.445164
San Diego,60,0.612983,0.519317
San Diego,60,0.392383,0.227477
San Diego,60,0.0,0.0
San Diego,57,3.735123,1.640027
San Diego,57,0.405912,0.305076
San Diego,57,0.896175,0.319242
San Diego,57,1.521193,0.626304
San Diego,57,0.624386,0.341629
San Diego,57,0.287456,0.24821
San Diego,57,0.721175,0.484556
San Diego,57,0.623018,0.553877
San Diego,57,0.385684,0.251816
San Diego,57,0.0,0.0
San Francisco,7842,6.46863,5.803117
San Joaquin,7865,10.965162,10.304337
San Joaquin,8618,7.977733,7.865292
San Joaquin,8265,4.494374,5.55778
San Joaquin,349,4.365616,4.219722
San Luis Obispo,8622,4.746231,7.061257
San Luis Obispo,8613,6.80483,7.364986
San Luis Obispo,8391,4.209868,4.846554
San Luis Obispo,8548,3.798081,4.938293
San Mateo,1482,4.5,4.77265
Santa Barbara,8622,7.982371,4.573027
Santa Barbara,8640,4.155903,4.999653
Santa Barbara,8420,4.62981,5.386489
Santa Barbara,7715,5.765392,4.650716
Santa Barbara,3,0.0,0.0
Santa Barbara,3,0.029,0.032078
Santa Barbara,3,0.001,0.001
Santa Barbara,3,0.023333,0.024132
Santa Barbara,3,0.0,0.0
Santa Barbara,3,0.000333,0.000577
Santa Barbara,3,0.000667,0.000577
Santa Barbara,3,0.020333,0.020841
Santa Barbara,3,0.000333,0.000577
Santa Barbara,3,0.000333,0.000577
Santa Barbara,3,0.0,0.0
Santa Barbara,3,0.005333,0.008505
Santa Barbara,3,0.0,0.0
Santa Barbara,3,0.0,0.0
Santa Barbara,3,0.002,0.002
Santa Barbara,3,0.0,0.0
Santa Barbara,3,0.077333,0.078137
Santa Barbara,3,0.001333,0.001528
Santa Barbara,3,0.0,0.0
Santa Barbara,3,0.082,0.031193
Santa Barbara,3,0.0,0.0
Santa Barbara,3,0.019667,0.019425
Santa Barbara,3,0.028333,0.037807
Santa Barbara,3,0.000667,0.000577
Santa Barbara,3,0.01089,0.005636
Santa Barbara,3,0.219,0.135348
Santa Barbara,3,0.36,0.186815
Santa Barbara,3,0.05,0.017321
Santa Barbara,3,0.0,0.009539
Santa Barbara,3,0.047,0.013892
Santa Barbara,3,0.165667,0.120276
Santa Barbara,3,0.086,0.023259
Santa Barbara,3,0.065667,0.03894
Santa Barbara,3,0.083667,0.038889
Santa Barbara,3,0.030667,0.010408
Santa Barbara,3,0.0,0.0
Santa Barbara,3,0.004773,0.007925
Santa Barbara,3,0.338283,0.127443
Santa Barbara,3,0.282847,0.174233
Santa Barbara,3,0.346847,0.358158
Santa Barbara,3,0.65144,0.330039
Santa Barbara,3,0.211,0.07398
Santa Barbara,3,1.633333,0.750555
Santa Barbara,2081,4.542047,3.790967
Santa Clara,8442,4.718669,5.238951
Santa Clara,8416,8.287429,7.550863
Santa Clara,121,0.000512,0.009256
Santa Clara,121,0.0,0.0
Santa Clara,121,0.036942,0.10046
Santa Clara,121,0.007025,0.021877
Santa Clara,121,0.001008,0.001913
Santa Clara,121,0.000835,0.007784
Santa Clara,121,0.037678,0.019955
Santa Clara,114,0.001816,0.002994
Santa Clara,114,0.0,0.000952
Santa Clara,114,0.002114,0.004171
Santa Clara,121,0.142,0.267715
Santa Clara,121,0.002083,0.02364
Santa Clara,121,0.001388,0.014876
Santa Clara,114,0.065009,0.048719
Santa Clara,121,0.001041,0.004576
Santa Clara,121,0.0,0.008038
Santa Clara,121,0.001446,0.002611
Santa Clara,114,0.000754,0.001231
Santa Clara,121,0.036694,0.041965
Santa Clara,121,0.000446,0.001095
Santa Clara,121,0.000256,0.001446
Santa Clara,121,0.001719,0.009931
Santa Clara,121,0.003744,0.003921
Santa Clara,121,6.6e-05,0.00025
Santa Clara,121,0.055289,0.046241
Santa Clara,121,0.001273,0.006932
Santa Clara,121,0.006025,0.005059
Santa Clara,121,0.000777,0.002308
Santa Clara,121,0.203149,0.122705
Santa Clara,121,0.0,0.001738
Santa Clara,121,0.05538,0.077594
Santa Clara,121,0.222488,0.268513
Santa Clara,121,0.001917,0.008577
Santa Clara,121,0.344824,0.332112
Santa Clara,121,0.14314,0.234261
Santa Clara,121,0.042314,0.073414
Santa Clara,121,0.972645,0.957608
Santa Clara,119,2.353487,1.849771
Santa Clara,119,0.56416,0.558891
Santa Clara,119,0.077042,0.138681
Santa Clara,119,0.679261,0.557926
Santa Clara,119,0.978,0.755202
Santa Clara,119,0.325387,0.152062
Santa Clara,119,0.297395,0.424856
Santa Clara,119,0.751697,0.782701
Santa Clara,119,0.102874,0.06444
Santa Clara,119,0.007664,0.005179
Santa Clara,114,0.433635,0.338802
Santa Clara,119,2.618672,1.939996
Santa Clara,119,0.436084,0.443051
Santa Clara,119,2.490672,1.844567
Santa Clara,119,0.095454,0.139443
Santa Clara,119,0.713756,0.557015
Santa Clara,119,1.031025,0.753148
Santa Clara,119,0.342303,0.150478
Santa Clara,119,0.308193,0.423809
Santa Clara,119,0.425403,0.490149
Santa Clara,119,0.56416,0.558891
Santa Clara,119,0.436076,0.443045
Santa Clara,119,2.4815,1.945338
Santa Clara,119,0.754289,0.782398
Santa Clara,119,0.109734,0.064009
Santa Clara,119,0.008311,0.005196
Santa Clara,119,0.43621,0.4889
Santa Clara,112,7.023316,4.246406
Santa Clara,121,0.592149,0.323924
Santa Clara,8079,7.185295,9.654117
Santa Cruz,8428,5.157451,5.591617
Santa Cruz,8496,5.575918,5.798165
Shasta,8180,6.892298,7.735085
Shasta,100,0.0,0.0
Shasta,100,0.03295,0.034975
Shasta,100,0.00077,0.000737
Shasta,100,0.02002,0.023752
Shasta,100,1e-05,0.0001
Shasta,100,0.00027,0.001294
Shasta,100,0.00508,0.024536
Shasta,100,0.02647,0.035419
Shasta,100,0.00033,0.000985
Shasta,100,0.00084,0.002635
Shasta,100,0.0,0.0001
Shasta,100,0.01121,0.016851
Shasta,100,0.00033,0.000637
Shasta,100,5e-05,0.0005
Shasta,100,0.00279,0.0054
Shasta,100,0.0,0.0
Shasta,100,0.08218,0.086135
Shasta,100,0.00192,0.009848
Shasta,100,0.00024,0.001055
Shasta,100,0.11419,0.096978
Shasta,100,6e-05,0.0006
Shasta,100,0.02773,0.040277
Shasta,100,0.03889,0.059037
Shasta,100,0.0001,0.001487
Shasta,100,0.017419,0.038531
Shasta,100,0.12832,0.257516
Shasta,101,0.187129,0.917763
Shasta,101,0.393574,3.620796
Shasta,101,2.280901,21.488954
Shasta,101,0.624366,3.187697
Shasta,101,0.26598,0.907141
Shasta,101,1.457,13.353584
Shasta,101,1.433733,12.66178
Shasta,101,0.210733,1.606255
Shasta,101,0.0,0.0
Shasta,100,0.001303,0.004394
Shasta,100,0.471043,0.399717
Shasta,100,0.165505,0.332197
Shasta,100,0.379128,0.404914
Shasta,100,0.31302,0.282139
Siskiyou,102,0.0,0.0
Siskiyou,102,0.028578,0.028004
Siskiyou,102,0.000794,0.000825
Siskiyou,102,0.01699,0.01949
Siskiyou,102,0.0,0.0
Siskiyou,102,5.9e-05,0.000368
Siskiyou,102,0.008147,0.032597
Siskiyou,102,0.020931,0.019594
Siskiyou,102,0.000167,0.000375
Siskiyou,102,0.000529,0.000625
Siskiyou,102,0.0,0.0
Siskiyou,102,0.009539,0.011685
Siskiyou,102,0.000167,0.000375
Siskiyou,102,0.0,0.0
Siskiyou,102,0.002039,0.002014
Siskiyou,102,0.0,0.0
Siskiyou,102,0.08049,0.087567
Siskiyou,102,0.000941,0.000973
Siskiyou,102,9.8e-05,0.00033
Siskiyou,102,0.09098,0.06212
Siskiyou,102,0.0,0.0
Siskiyou,102,0.023853,0.024705
Siskiyou,102,0.029363,0.038999
Siskiyou,102,0.000186,0.000625
Siskiyou,100,0.01993,0.041188
Siskiyou,100,0.09631,0.116043
Siskiyou,104,1.086635,1.668291
Siskiyou,104,0.119423,0.158462
Siskiyou,104,0.034288,0.094163
Siskiyou,104,0.21824,0.405672
Siskiyou,104,0.426106,0.597908
Siskiyou,104,0.239558,0.363779
Siskiyou,104,0.168567,0.245898
Siskiyou,104,0.239567,0.365879
Siskiyou,104,0.048769,0.037932
Siskiyou,104,0.0,0.0
Siskiyou,100,0.003732,0.010252
Siskiyou,102,0.37538,0.256165
Siskiyou,100,0.124299,0.149729
Siskiyou,102,0.345827,0.356165
Siskiyou,104,1.956188,3.002399
Siskiyou,100,0.24194,0.171918
Siskiyou,102,3.155882,3.993623
Siskiyou,8480,10.979009,25.112767
Solano,8057,5.889785,5.94388
Solano,8394,6.500596,5.997403
Sonoma,8547,5.065637,5.747965
Stanislaus,8543,10.556362,8.627795
Stanislaus,60,0.0204,0.003098
Stanislaus,60,0.001083,0.000381
Stanislaus,60,0.1294,0.058304
Stanislaus,60,0.004883,0.005478
Stanislaus,60,0.003517,0.002311
Stanislaus,60,0.051933,0.030555
Stanislaus,60,0.00225,0.00159
Stanislaus,60,0.002,0.0
Stanislaus,60,0.0086,0.005205
Stanislaus,60,0.11885,0.191173
Stanislaus,60,0.0884,0.057771
Stanislaus,60,0.002883,0.001896
Stanislaus,60,0.002417,0.001062
Stanislaus,60,0.003,0.0
Stanislaus,60,0.002,0.0
Stanislaus,60,0.002,0.0
Stanislaus,60,0.008833,0.006023
Stanislaus,60,0.001,0.0
Stanislaus,60,0.024717,0.010854
Stanislaus,60,0.006017,0.004935
Stanislaus,60,0.002,0.0
Stanislaus,60,0.146167,0.138372
Stanislaus,60,0.021817,0.03825
Stanislaus,60,0.002467,0.002696
Stanislaus,60,0.289933,0.160471
Stanislaus,60,0.001,0.0
Stanislaus,60,0.094917,0.120131
Stanislaus,60,0.002,0.0
Stanislaus,60,0.507833,0.905526
Stanislaus,60,0.067167,0.096622
Stanislaus,60,1.668833,2.780429
Stanislaus,60,2.871333,1.969122
Stanislaus,60,0.306333,0.592175
Stanislaus,60,2.7495,1.974054
Stanislaus,60,0.226333,0.258555
Stanislaus,60,0.597333,0.447777
Stanislaus,60,0.905667,0.509517
Stanislaus,60,0.484667,0.241053
Stanislaus,60,0.528333,0.620514
Stanislaus,60,0.412667,0.466719
Stanislaus,60,0.867833,0.981207
Stanislaus,60,0.0685,0.039395
Stanislaus,60,0.05,0.0
Stanislaus,60,0.647,0.685915
Stanislaus,35,0.182571,0.284164
Stanislaus,34,0.022941,0.032242
Stanislaus,35,0.017429,0.016863
Stanislaus,60,0.642,0.342463
Stanislaus,59,9.283051,7.59837
Stanislaus,8609,10.287141,8.792794
Sutter,8550,8.560573,7.683867
Sutter,8569,8.48197,7.589098
Tehama,8572,6.157944,6.728573
Trinity,7067,9.19301,13.705883
Trinity,294,9.217007,10.35978
Trinity,100,0.0,0.0
Trinity,100,0.02853,0.032026
Trinity,99,0.000808,0.000853
Trinity,100,0.01634,0.017632
Trinity,100,0.0,0.0
Trinity,100,6e-05,0.000239
Trinity,99,0.017343,0.043491
Trinity,100,0.0223,0.022981
Trinity,100,0.00024,0.000495
Trinity,100,0.0006,0.000752
Trinity,100,0.0,0.0
Trinity,100,0.01465,0.01441
Trinity,100,0.00032,0.000601
Trinity,100,0.0,0.0
Trinity,100,0.00203,0.002148
Trinity,100,0.0,0.0
Trinity,100,0.07056,0.079795
Trinity,100,0.00119,0.001376
Trinity,100,5e-05,0.000219
Trinity,100,0.10747,0.079129
Trinity,100,0.0,0.0
Trinity,100,0.02783,0.030787
Trinity,100,0.05652,0.070551
Trinity,100,0.0001,0.000704
Trinity,99,0.042248,0.072918
Trinity,99,0.110848,0.142008
Trinity,99,1.489596,3.630427
Trinity,99,0.159192,0.33029
Trinity,99,0.086091,0.420387
Trinity,99,0.34698,1.139057
Trinity,99,0.530242,0.926195
Trinity,99,0.27596,0.366864
Trinity,99,0.250051,0.895755
Trinity,99,0.350869,1.182971
Trinity,99,0.058586,0.048774
Trinity,99,0.0,0.0
Trinity,99,0.001672,0.006158
Trinity,100,0.443149,0.326176
Trinity,99,0.142942,0.183184
Trinity,100,0.323111,0.354883
Trinity,99,2.68079,6.534453
Trinity,99,0.279828,0.216722
Trinity,100,4.013,7.426919
Tulare,8080,10.064109,20.054847
Tulare,8080,10.064109,20.054847
Tulare,116,0.0,0.0
Tulare,116,0.061267,0.050496
Tulare,116,0.002233,0.001494
Tulare,116,0.041655,0.02668
Tulare,116,3.4e-05,0.000226
Tulare,116,0.001224,0.002523
Tulare,116,0.010388,0.028287
Tulare,116,0.050759,0.041724
Tulare,116,0.000483,0.000597
Tulare,116,0.001198,0.001065
Tulare,116,2.6e-05,0.000159
Tulare,116,0.023922,0.019642
Tulare,116,0.001629,0.001998
Tulare,116,1.7e-05,0.000131
Tulare,116,0.004431,0.00366
Tulare,116,9e-06,9.3e-05
Tulare,116,0.154931,0.123719
Tulare,116,0.002776,0.002367
Tulare,116,0.000397,0.000526
Tulare,116,0.323647,0.243652
Tulare,116,3.4e-05,0.000226
Tulare,116,0.061621,0.071404
Tulare,116,0.070371,0.070029
Tulare,116,0.000207,0.001613
Tulare,117,0.037301,0.049061
Tulare,117,0.578675,0.644889
Tulare,117,3.148547,5.999034
Tulare,117,0.329487,0.50794
Tulare,117,0.345778,0.899578
Tulare,117,0.901726,2.298576
Tulare,117,0.854462,1.221567
Tulare,117,0.478171,0.515936
Tulare,117,0.568581,1.181699
Tulare,117,0.813009,1.651417
Tulare,117,0.084906,0.067874
Tulare,117,1.7e-05,0.000185
Tulare,117,0.005012,0.012095
Tulare,116,1.335083,1.005248
Tulare,117,0.746483,0.831932
Tulare,116,0.719902,0.56809
Tulare,117,5.667576,10.798607
Tulare,117,0.837829,0.618109
Tulare,116,11.357759,24.12671
Tulare,8610,11.770964,9.850929
Tulare,58,0.020397,0.00302
Tulare,58,0.001086,0.000431
Tulare,58,0.183431,0.117739
Tulare,58,0.005483,0.009112
Tulare,58,0.003672,0.001986
Tulare,58,0.079828,0.062167
Tulare,58,0.002431,0.00245
Tulare,58,0.002,0.0
Tulare,58,0.011172,0.008778
Tulare,58,0.046586,0.084647
Tulare,58,0.127828,0.10151
Tulare,58,0.002517,0.000903
Tulare,58,0.003103,0.001784
Tulare,58,0.003,0.0
Tulare,58,0.00219,0.000847
Tulare,58,0.002,0.0
Tulare,58,0.01569,0.010527
Tulare,58,0.001034,0.000184
Tulare,58,0.022569,0.007742
Tulare,58,0.009983,0.00892
Tulare,58,0.002034,0.000263
Tulare,58,0.266259,0.256539
Tulare,58,0.013328,0.005552
Tulare,58,0.002517,0.003677
Tulare,58,0.423552,0.234527
Tulare,58,0.001,0.0
Tulare,58,0.144155,0.192433
Tulare,58,0.002,0.0
Tulare,57,0.882982,0.934366
Tulare,57,0.092456,0.161237
Tulare,57,2.532982,3.04662
Tulare,58,3.958621,2.12124
Tulare,58,0.321207,0.366022
Tulare,58,3.727586,2.038385
Tulare,58,0.335172,0.286223
Tulare,58,0.792759,0.468487
Tulare,58,1.134483,0.549744
Tulare,58,0.602241,0.226088
Tulare,58,0.868448,0.646903
Tulare,58,0.549655,0.480854
Tulare,58,1.283448,1.00503
Tulare,58,0.112759,0.061553
Tulare,58,0.05,0.0
Tulare,58,1.099828,0.745465
Tulare,33,0.269394,0.359435
Tulare,31,0.048387,0.068171
Tulare,33,0.02303,0.025432
Tulare,57,0.951053,0.522882
Tulare,56,12.169643,8.307038
Tulare,8474,9.531508,6.646688
Tulare,354,9.457062,5.175423
Ventura,8629,6.631359,4.688913
Ventura,8639,5.539414,4.517035
Ventura,8646,4.304997,4.816382
Ventura,8518,5.945527,4.982472
Ventura,8603,6.789143,4.943714
Ventura,8345,6.243859,4.774778
Yolo,8602,6.144699,5.989389
Yolo,360,6.083056,4.528814
Yolo,7231,7.724934,8.001244
Yolo,7176,7.660535,7.963025
Yolo,7231,7.724934,8.001244
