County Name,Observation Count,PM2.5 Mean,Arithmetic Standard Dev,Race Group,Percent Low Birthweight,PM2.5 Category
Plumas,23,0.028913,0.023425,Non-White,0.0,Healthy
Plumas,23,0.028913,0.023425,White,8.495000000000001,Healthy
Plumas,23,0.002435,0.002085,Non-White,0.0,Healthy
Plumas,23,0.002435,0.002085,White,8.495000000000001,Healthy
Plumas,23,0.002,0.0,Non-White,0.0,Healthy
Plumas,23,0.002,0.0,White,8.495000000000001,Healthy
Plumas,23,0.007609,0.002792,Non-White,0.0,Healthy
Plumas,23,0.007609,0.002792,White,8.495000000000001,Healthy
Plumas,23,0.025,0.055273,Non-White,0.0,Healthy
Plumas,23,0.025,0.055273,White,8.495000000000001,Healthy
Plumas,23,0.05087,0.038286,Non-White,0.0,Healthy
Plumas,23,0.05087,0.038286,White,8.495000000000001,Healthy
Plumas,23,0.002043,0.000209,Non-White,0.0,Healthy
Plumas,23,0.002043,0.000209,White,8.495000000000001,Healthy
Plumas,23,0.002043,0.000209,Non-White,0.0,Healthy
Plumas,23,0.002043,0.000209,White,8.495000000000001,Healthy
Plumas,23,0.003,0.0,Non-White,0.0,Healthy
Plumas,23,0.003,0.0,White,8.495000000000001,Healthy
Plumas,23,0.002,0.0,Non-White,0.0,Healthy
Plumas,23,0.002,0.0,White,8.495000000000001,Healthy
Plumas,23,0.002,0.0,Non-White,0.0,Healthy
Plumas,23,0.002,0.0,White,8.495000000000001,Healthy
Plumas,23,0.003913,0.00241,Non-White,0.0,Healthy
Plumas,23,0.003913,0.00241,White,8.495000000000001,Healthy
Plumas,23,0.001,0.0,Non-White,0.0,Healthy
Plumas,23,0.001,0.0,White,8.495000000000001,Healthy
Plumas,23,0.02,0.0,Non-White,0.0,Healthy
Plumas,23,0.02,0.0,White,8.495000000000001,Healthy
Plumas,23,0.003739,0.002973,Non-White,0.0,Healthy
Plumas,23,0.003739,0.002973,White,8.495000000000001,Healthy
Plumas,23,0.002,0.0,Non-White,0.0,Healthy
Plumas,23,0.002,0.0,White,8.495000000000001,Healthy
Plumas,23,0.112957,0.10261,Non-White,0.0,Healthy
Plumas,23,0.112957,0.10261,White,8.495000000000001,Healthy
Plumas,23,0.010696,0.002754,Non-White,0.0,Healthy
Plumas,23,0.010696,0.002754,White,8.495000000000001,Healthy
Plumas,23,0.002,0.0,Non-White,0.0,Healthy
Plumas,23,0.002,0.0,White,8.495000000000001,Healthy
Plumas,23,0.175565,0.104599,Non-White,0.0,Healthy
Plumas,23,0.175565,0.104599,White,8.495000000000001,Healthy
Plumas,23,0.001,0.0,Non-White,0.0,Healthy
Plumas,23,0.001,0.0,White,8.495000000000001,Healthy
Plumas,23,0.102652,0.070495,Non-White,0.0,Healthy
Plumas,23,0.102652,0.070495,White,8.495000000000001,Healthy
Plumas,23,0.002,0.0,Non-White,0.0,Healthy
Plumas,23,0.002,0.0,White,8.495000000000001,Healthy
Plumas,23,0.081304,0.092161,Non-White,0.0,Healthy
Plumas,23,0.081304,0.092161,White,8.495000000000001,Healthy
Plumas,23,0.068261,0.046088,Non-White,0.0,Healthy
Plumas,23,0.068261,0.046088,White,8.495000000000001,Healthy
Plumas,23,0.297826,0.206485,Non-White,0.0,Healthy
Plumas,23,0.297826,0.206485,White,8.495000000000001,Healthy
Plumas,21,6.557143,4.835553,Non-White,0.0,Healthy
Plumas,21,6.557143,4.835553,White,8.495000000000001,Healthy
Plumas,21,0.682857,0.997382,Non-White,0.0,Healthy
Plumas,21,0.682857,0.997382,White,8.495000000000001,Healthy
Plumas,21,6.447619,5.132896,Non-White,0.0,Healthy
Plumas,21,6.447619,5.132896,White,8.495000000000001,Healthy
Plumas,21,1.922381,2.086279,Non-White,0.0,Healthy
Plumas,21,1.922381,2.086279,White,8.495000000000001,Healthy
Plumas,21,1.509524,1.386339,Non-White,0.0,Healthy
Plumas,21,1.509524,1.386339,White,8.495000000000001,Healthy
Plumas,21,1.308571,0.587565,Non-White,0.0,Healthy
Plumas,21,1.308571,0.587565,White,8.495000000000001,Healthy
Plumas,21,0.632381,0.238975,Non-White,0.0,Healthy
Plumas,21,0.632381,0.238975,White,8.495000000000001,Healthy
Plumas,21,1.082857,0.952482,Non-White,0.0,Healthy
Plumas,21,1.082857,0.952482,White,8.495000000000001,Healthy
Plumas,21,0.797619,0.5089,Non-White,0.0,Healthy
Plumas,21,0.797619,0.5089,White,8.495000000000001,Healthy
Plumas,21,1.720952,1.389449,Non-White,0.0,Healthy
Plumas,21,1.720952,1.389449,White,8.495000000000001,Healthy
Plumas,21,0.138095,0.050855,Non-White,0.0,Healthy
Plumas,21,0.138095,0.050855,White,8.495000000000001,Healthy
Plumas,21,0.05,0.0,Non-White,0.0,Healthy
Plumas,21,0.05,0.0,White,8.495000000000001,Healthy
Plumas,21,1.202857,0.88873,Non-White,0.0,Healthy
Plumas,21,1.202857,0.88873,White,8.495000000000001,Healthy
Plumas,16,1.165625,0.724127,Non-White,0.0,Healthy
Plumas,16,1.165625,0.724127,White,8.495000000000001,Healthy
Plumas,16,0.371875,0.245417,Non-White,0.0,Healthy
Plumas,16,0.371875,0.245417,White,8.495000000000001,Healthy
Plumas,16,0.133125,0.089571,Non-White,0.0,Healthy
Plumas,16,0.133125,0.089571,White,8.495000000000001,Healthy
Plumas,23,0.35913,0.25731,Non-White,0.0,Healthy
Plumas,23,0.35913,0.25731,White,8.495000000000001,Healthy
Plumas,20,11.27,7.922526,Non-White,0.0,Unhealthy
Plumas,20,11.27,7.922526,White,8.495000000000001,Unhealthy
Riverside,8387,5.830035,4.119591,Non-White,7.91,Healthy
Riverside,8387,5.830035,4.119591,White,6.3,Healthy
Riverside,8399,9.827932,8.964185,Non-White,7.91,Unhealthy
Riverside,8399,9.827932,8.964185,White,6.3,Unhealthy
Riverside,351,9.804274,5.507616,Non-White,7.91,Unhealthy
Riverside,351,9.804274,5.507616,White,6.3,Unhealthy
Riverside,8660,8.824873,4.767307,Non-White,7.91,Healthy
Riverside,8660,8.824873,4.767307,White,6.3,Healthy
Riverside,362,8.794751,3.130062,Non-White,7.91,Healthy
Riverside,362,8.794751,3.130062,White,6.3,Healthy
Riverside,6061,12.026976,17.08134,Non-White,7.91,Unhealthy
Riverside,6061,12.026976,17.08134,White,6.3,Unhealthy
Riverside,6061,12.026976,17.08134,Non-White,7.91,Unhealthy
Riverside,6061,12.026976,17.08134,White,6.3,Unhealthy
Riverside,6061,11.086784,17.040999,Non-White,7.91,Unhealthy
Riverside,6061,11.086784,17.040999,White,6.3,Unhealthy
Riverside,6061,11.086784,17.040999,Non-White,7.91,Unhealthy
Riverside,6061,11.086784,17.040999,White,6.3,Unhealthy
Riverside,8266,5.709206,5.710918,Non-White,7.91,Healthy
Riverside,8266,5.709206,5.710918,White,6.3,Healthy
Riverside,8266,5.709206,5.710918,Non-White,7.91,Healthy
Riverside,8266,5.709206,5.710918,White,6.3,Healthy
Riverside,8610,10.470093,9.076356,Non-White,7.91,Unhealthy
Riverside,8610,10.470093,9.076356,White,6.3,Unhealthy
Riverside,119,0.00358,0.010248,Non-White,7.91,Healthy
Riverside,119,0.00358,0.010248,White,6.3,Healthy
Riverside,58,0.005155,0.009438,Non-White,7.91,Healthy
Riverside,58,0.005155,0.009438,White,6.3,Healthy
Riverside,58,0.028603,0.036929,Non-White,7.91,Healthy
Riverside,58,0.028603,0.036929,White,6.3,Healthy
Riverside,119,0.0,0.0,Non-White,7.91,Healthy
Riverside,119,0.0,0.0,White,6.3,Healthy
Riverside,58,0.0,0.0,Non-White,7.91,Healthy
Riverside,58,0.0,0.0,White,6.3,Healthy
Riverside,58,0.000621,0.000671,Non-White,7.91,Healthy
Riverside,58,0.000621,0.000671,White,6.3,Healthy
Riverside,119,0.067672,0.063172,Non-White,7.91,Healthy
Riverside,119,0.067672,0.063172,White,6.3,Healthy
Riverside,58,0.046224,0.035969,Non-White,7.91,Healthy
Riverside,58,0.046224,0.035969,White,6.3,Healthy
Riverside,58,0.147897,0.211314,Non-White,7.91,Healthy
Riverside,58,0.147897,0.211314,White,6.3,Healthy
Riverside,119,0.01063,0.022605,Non-White,7.91,Healthy
Riverside,119,0.01063,0.022605,White,6.3,Healthy
Riverside,58,0.011793,0.020855,Non-White,7.91,Healthy
Riverside,58,0.011793,0.020855,White,6.3,Healthy
Riverside,58,0.028638,0.132668,Non-White,7.91,Healthy
Riverside,58,0.028638,0.132668,White,6.3,Healthy
Riverside,119,0.002185,0.002728,Non-White,7.91,Healthy
Riverside,119,0.002185,0.002728,White,6.3,Healthy
Riverside,58,0.002466,0.003719,Non-White,7.91,Healthy
Riverside,58,0.002466,0.003719,White,6.3,Healthy
Riverside,119,0.002849,0.007806,Non-White,7.91,Healthy
Riverside,119,0.002849,0.007806,White,6.3,Healthy
Riverside,58,0.002224,0.007296,Non-White,7.91,Healthy
Riverside,58,0.002224,0.007296,White,6.3,Healthy
Riverside,58,0.006879,0.008939,Non-White,7.91,Healthy
Riverside,58,0.006879,0.008939,White,6.3,Healthy
Riverside,119,0.080269,0.05386,Non-White,7.91,Healthy
Riverside,119,0.080269,0.05386,White,6.3,Healthy
Riverside,58,0.069017,0.037616,Non-White,7.91,Healthy
Riverside,58,0.069017,0.037616,White,6.3,Healthy
Riverside,58,0.074724,0.048308,Non-White,7.91,Healthy
Riverside,58,0.074724,0.048308,White,6.3,Healthy
Riverside,116,0.003069,0.006616,Non-White,7.91,Healthy
Riverside,116,0.003069,0.006616,White,6.3,Healthy
Riverside,58,0.001741,0.003165,Non-White,7.91,Healthy
Riverside,58,0.001741,0.003165,White,6.3,Healthy
Riverside,58,0.005345,0.00534,Non-White,7.91,Healthy
Riverside,58,0.005345,0.00534,White,6.3,Healthy
Riverside,116,0.0,0.000827,Non-White,7.91,Healthy
Riverside,116,0.0,0.000827,White,6.3,Healthy
Riverside,58,0.0,0.000795,Non-White,7.91,Healthy
Riverside,58,0.0,0.000795,White,6.3,Healthy
Riverside,58,0.000379,0.000557,Non-White,7.91,Healthy
Riverside,58,0.000379,0.000557,White,6.3,Healthy
Riverside,116,0.003276,0.004369,Non-White,7.91,Healthy
Riverside,116,0.003276,0.004369,White,6.3,Healthy
Riverside,58,0.002414,0.003505,Non-White,7.91,Healthy
Riverside,58,0.002414,0.003505,White,6.3,Healthy
Riverside,58,0.017931,0.077567,Non-White,7.91,Healthy
Riverside,58,0.017931,0.077567,White,6.3,Healthy
Riverside,119,0.021185,0.066987,Non-White,7.91,Healthy
Riverside,119,0.021185,0.066987,White,6.3,Healthy
Riverside,58,0.009724,0.014411,Non-White,7.91,Healthy
Riverside,58,0.009724,0.014411,White,6.3,Healthy
Riverside,58,0.167897,0.660943,Non-White,7.91,Healthy
Riverside,58,0.167897,0.660943,White,6.3,Healthy
Riverside,119,0.001353,0.02036,Non-White,7.91,Healthy
Riverside,119,0.001353,0.02036,White,6.3,Healthy
Riverside,58,0.006879,0.019542,Non-White,7.91,Healthy
Riverside,58,0.006879,0.019542,White,6.3,Healthy
Riverside,119,0.001361,0.015248,Non-White,7.91,Healthy
Riverside,119,0.001361,0.015248,White,6.3,Healthy
Riverside,58,0.001759,0.013397,Non-White,7.91,Healthy
Riverside,58,0.001759,0.013397,White,6.3,Healthy
Riverside,58,0.000552,0.001127,Non-White,7.91,Healthy
Riverside,58,0.000552,0.001127,White,6.3,Healthy
Riverside,116,0.141871,0.091593,Non-White,7.91,Healthy
Riverside,116,0.141871,0.091593,White,6.3,Healthy
Riverside,58,0.116914,0.064819,Non-White,7.91,Healthy
Riverside,58,0.116914,0.064819,White,6.3,Healthy
Riverside,58,0.131052,0.080157,Non-White,7.91,Healthy
Riverside,58,0.131052,0.080157,White,6.3,Healthy
Riverside,119,0.002681,0.004805,Non-White,7.91,Healthy
Riverside,119,0.002681,0.004805,White,6.3,Healthy
Riverside,58,0.003638,0.004502,Non-White,7.91,Healthy
Riverside,58,0.003638,0.004502,White,6.3,Healthy
Riverside,58,0.002207,0.001484,Non-White,7.91,Healthy
Riverside,58,0.002207,0.001484,White,6.3,Healthy
Riverside,119,0.000697,0.00851,Non-White,7.91,Healthy
Riverside,119,0.000697,0.00851,White,6.3,Healthy
Riverside,58,0.0,0.007678,Non-White,7.91,Healthy
Riverside,58,0.0,0.007678,White,6.3,Healthy
Riverside,119,0.002689,0.002855,Non-White,7.91,Healthy
Riverside,119,0.002689,0.002855,White,6.3,Healthy
Riverside,58,0.00169,0.002334,Non-White,7.91,Healthy
Riverside,58,0.00169,0.002334,White,6.3,Healthy
Riverside,58,0.003914,0.004109,Non-White,7.91,Healthy
Riverside,58,0.003914,0.004109,White,6.3,Healthy
Riverside,58,0.002845,0.004137,Non-White,7.91,Healthy
Riverside,58,0.002845,0.004137,White,6.3,Healthy
Riverside,116,0.001284,0.002325,Non-White,7.91,Healthy
Riverside,116,0.001284,0.002325,White,6.3,Healthy
Riverside,58,0.000724,0.001412,Non-White,7.91,Healthy
Riverside,58,0.000724,0.001412,White,6.3,Healthy
Riverside,58,0.000966,0.000794,Non-White,7.91,Healthy
Riverside,58,0.000966,0.000794,White,6.3,Healthy
Riverside,119,0.031084,0.041028,Non-White,7.91,Healthy
Riverside,119,0.031084,0.041028,White,6.3,Healthy
Riverside,58,0.028862,0.035693,Non-White,7.91,Healthy
Riverside,58,0.028862,0.035693,White,6.3,Healthy
Riverside,58,0.086638,0.249247,Non-White,7.91,Healthy
Riverside,58,0.086638,0.249247,White,6.3,Healthy
Riverside,119,0.000908,0.001727,Non-White,7.91,Healthy
Riverside,119,0.000908,0.001727,White,6.3,Healthy
Riverside,58,0.000845,0.001852,Non-White,7.91,Healthy
Riverside,58,0.000845,0.001852,White,6.3,Healthy
Riverside,58,0.011431,0.006294,Non-White,7.91,Healthy
Riverside,58,0.011431,0.006294,White,6.3,Healthy
Riverside,119,0.000613,0.001403,Non-White,7.91,Healthy
Riverside,119,0.000613,0.001403,White,6.3,Healthy
Riverside,58,0.000517,0.001559,Non-White,7.91,Healthy
Riverside,58,0.000517,0.001559,White,6.3,Healthy
Riverside,58,0.000672,0.000659,Non-White,7.91,Healthy
Riverside,58,0.000672,0.000659,White,6.3,Healthy
Riverside,119,0.000319,0.009385,Non-White,7.91,Healthy
Riverside,119,0.000319,0.009385,White,6.3,Healthy
Riverside,58,0.003207,0.009418,Non-White,7.91,Healthy
Riverside,58,0.003207,0.009418,White,6.3,Healthy
Riverside,58,0.0125,0.015854,Non-White,7.91,Healthy
Riverside,58,0.0125,0.015854,White,6.3,Healthy
Riverside,119,0.008622,0.005619,Non-White,7.91,Healthy
Riverside,119,0.008622,0.005619,White,6.3,Healthy
Riverside,58,0.006672,0.00474,Non-White,7.91,Healthy
Riverside,58,0.006672,0.00474,White,6.3,Healthy
Riverside,58,0.007103,0.008275,Non-White,7.91,Healthy
Riverside,58,0.007103,0.008275,White,6.3,Healthy
Riverside,119,9.2e-05,0.000291,Non-White,7.91,Healthy
Riverside,119,9.2e-05,0.000291,White,6.3,Healthy
Riverside,58,0.000103,0.00036,Non-White,7.91,Healthy
Riverside,58,0.000103,0.00036,White,6.3,Healthy
Riverside,58,0.000655,0.001722,Non-White,7.91,Healthy
Riverside,58,0.000655,0.001722,White,6.3,Healthy
Riverside,119,0.156008,0.119592,Non-White,7.91,Healthy
Riverside,119,0.156008,0.119592,White,6.3,Healthy
Riverside,58,0.127172,0.075562,Non-White,7.91,Healthy
Riverside,58,0.127172,0.075562,White,6.3,Healthy
Riverside,58,0.161414,0.099825,Non-White,7.91,Healthy
Riverside,58,0.161414,0.099825,White,6.3,Healthy
Riverside,119,0.001958,0.007491,Non-White,7.91,Healthy
Riverside,119,0.001958,0.007491,White,6.3,Healthy
Riverside,58,0.000845,0.006431,Non-White,7.91,Healthy
Riverside,58,0.000845,0.006431,White,6.3,Healthy
Riverside,119,0.011773,0.007575,Non-White,7.91,Healthy
Riverside,119,0.011773,0.007575,White,6.3,Healthy
Riverside,58,0.011414,0.007014,Non-White,7.91,Healthy
Riverside,58,0.011414,0.007014,White,6.3,Healthy
Riverside,58,0.011414,0.010914,Non-White,7.91,Healthy
Riverside,58,0.011414,0.010914,White,6.3,Healthy
Riverside,119,0.001361,0.0024,Non-White,7.91,Healthy
Riverside,119,0.001361,0.0024,White,6.3,Healthy
Riverside,58,0.000931,0.001543,Non-White,7.91,Healthy
Riverside,58,0.000931,0.001543,White,6.3,Healthy
Riverside,58,0.008397,0.051794,Non-White,7.91,Healthy
Riverside,58,0.008397,0.051794,White,6.3,Healthy
Riverside,119,0.38095,0.270578,Non-White,7.91,Healthy
Riverside,119,0.38095,0.270578,White,6.3,Healthy
Riverside,58,0.389086,0.296049,Non-White,7.91,Healthy
Riverside,58,0.389086,0.296049,White,6.3,Healthy
Riverside,58,0.487448,0.786921,Non-White,7.91,Healthy
Riverside,58,0.487448,0.786921,White,6.3,Healthy
Riverside,119,0.000185,0.001727,Non-White,7.91,Healthy
Riverside,119,0.000185,0.001727,White,6.3,Healthy
Riverside,58,0.0,0.001801,Non-White,7.91,Healthy
Riverside,58,0.0,0.001801,White,6.3,Healthy
Riverside,58,0.000483,0.000504,Non-White,7.91,Healthy
Riverside,58,0.000483,0.000504,White,6.3,Healthy
Riverside,58,0.000552,0.000862,Non-White,7.91,Healthy
Riverside,58,0.000552,0.000862,White,6.3,Healthy
Riverside,119,0.072521,0.04646,Non-White,7.91,Healthy
Riverside,119,0.072521,0.04646,White,6.3,Healthy
Riverside,58,0.067724,0.050353,Non-White,7.91,Healthy
Riverside,58,0.067724,0.050353,White,6.3,Healthy
Riverside,58,0.345397,2.091988,Non-White,7.91,Healthy
Riverside,58,0.345397,2.091988,White,6.3,Healthy
Riverside,58,0.000448,0.00073,Non-White,7.91,Healthy
Riverside,58,0.000448,0.00073,White,6.3,Healthy
Riverside,119,0.150899,0.184331,Non-White,7.91,Healthy
Riverside,119,0.150899,0.184331,White,6.3,Healthy
Riverside,58,0.162948,0.186098,Non-White,7.91,Healthy
Riverside,58,0.162948,0.186098,White,6.3,Healthy
Riverside,119,0.001992,0.008288,Non-White,7.91,Healthy
Riverside,119,0.001992,0.008288,White,6.3,Healthy
Riverside,58,0.003138,0.008589,Non-White,7.91,Healthy
Riverside,58,0.003138,0.008589,White,6.3,Healthy
Riverside,119,0.217512,0.166427,Non-White,7.91,Healthy
Riverside,119,0.217512,0.166427,White,6.3,Healthy
Riverside,58,0.208273,0.15312,Non-White,7.91,Healthy
Riverside,58,0.208273,0.15312,White,6.3,Healthy
Riverside,58,0.171034,0.498629,Non-White,7.91,Healthy
Riverside,58,0.171034,0.498629,White,6.3,Healthy
Riverside,119,0.621765,0.666292,Non-White,7.91,Healthy
Riverside,119,0.621765,0.666292,White,6.3,Healthy
Riverside,58,0.646897,0.644396,Non-White,7.91,Healthy
Riverside,58,0.646897,0.644396,White,6.3,Healthy
Riverside,58,0.88,0.713312,Non-White,7.91,Healthy
Riverside,58,0.88,0.713312,White,6.3,Healthy
Riverside,119,0.054958,0.052382,Non-White,7.91,Healthy
Riverside,119,0.054958,0.052382,White,6.3,Healthy
Riverside,58,0.052069,0.048945,Non-White,7.91,Healthy
Riverside,58,0.052069,0.048945,White,6.3,Healthy
Riverside,58,0.278103,1.713797,Non-White,7.91,Healthy
Riverside,58,0.278103,1.713797,White,6.3,Healthy
Riverside,119,2.493025,2.020015,Non-White,7.91,Healthy
Riverside,119,2.493025,2.020015,White,6.3,Healthy
Riverside,58,2.416724,1.906657,Non-White,7.91,Healthy
Riverside,58,2.416724,1.906657,White,6.3,Healthy
Riverside,58,1.992931,1.983753,Non-White,7.91,Healthy
Riverside,58,1.992931,1.983753,White,6.3,Healthy
Riverside,118,2.627432,1.345625,Non-White,7.91,Healthy
Riverside,118,2.627432,1.345625,White,6.3,Healthy
Riverside,57,2.48086,1.185212,Non-White,7.91,Healthy
Riverside,57,2.48086,1.185212,White,6.3,Healthy
Riverside,118,0.857415,0.580721,Non-White,7.91,Healthy
Riverside,118,0.857415,0.580721,White,6.3,Healthy
Riverside,57,0.912491,0.597773,Non-White,7.91,Healthy
Riverside,57,0.912491,0.597773,White,6.3,Healthy
Riverside,118,0.087203,0.112558,Non-White,7.91,Healthy
Riverside,118,0.087203,0.112558,White,6.3,Healthy
Riverside,57,0.072316,0.096946,Non-White,7.91,Healthy
Riverside,57,0.072316,0.096946,White,6.3,Healthy
Riverside,118,0.819839,0.436413,Non-White,7.91,Healthy
Riverside,118,0.819839,0.436413,White,6.3,Healthy
Riverside,57,0.766175,0.429813,Non-White,7.91,Healthy
Riverside,57,0.766175,0.429813,White,6.3,Healthy
Riverside,118,0.984822,0.605516,Non-White,7.91,Healthy
Riverside,118,0.984822,0.605516,White,6.3,Healthy
Riverside,57,0.974158,0.476588,Non-White,7.91,Healthy
Riverside,57,0.974158,0.476588,White,6.3,Healthy
Riverside,118,0.368669,0.118204,Non-White,7.91,Healthy
Riverside,118,0.368669,0.118204,White,6.3,Healthy
Riverside,57,0.382491,0.144375,Non-White,7.91,Healthy
Riverside,57,0.382491,0.144375,White,6.3,Healthy
Riverside,118,0.370381,0.289324,Non-White,7.91,Healthy
Riverside,118,0.370381,0.289324,White,6.3,Healthy
Riverside,57,0.289439,0.264278,Non-White,7.91,Healthy
Riverside,57,0.289439,0.264278,White,6.3,Healthy
Riverside,118,1.062424,0.678132,Non-White,7.91,Healthy
Riverside,118,1.062424,0.678132,White,6.3,Healthy
Riverside,57,1.015544,0.676512,Non-White,7.91,Healthy
Riverside,57,1.015544,0.676512,White,6.3,Healthy
Riverside,118,0.154161,0.064875,Non-White,7.91,Healthy
Riverside,118,0.154161,0.064875,White,6.3,Healthy
Riverside,57,0.161175,0.097135,Non-White,7.91,Healthy
Riverside,57,0.161175,0.097135,White,6.3,Healthy
Riverside,118,0.012,0.006381,Non-White,7.91,Healthy
Riverside,118,0.012,0.006381,White,6.3,Healthy
Riverside,57,0.026053,0.046904,Non-White,7.91,Healthy
Riverside,57,0.026053,0.046904,White,6.3,Healthy
Riverside,116,1.032979,0.686709,Non-White,7.91,Healthy
Riverside,116,1.032979,0.686709,White,6.3,Healthy
Riverside,58,0.829413,0.449918,Non-White,7.91,Healthy
Riverside,58,0.829413,0.449918,White,6.3,Healthy
Riverside,118,2.9335,1.415831,Non-White,7.91,Healthy
Riverside,118,2.9335,1.415831,White,6.3,Healthy
Riverside,57,2.80793,1.269353,Non-White,7.91,Healthy
Riverside,57,2.80793,1.269353,White,6.3,Healthy
Riverside,118,0.688763,0.531676,Non-White,7.91,Healthy
Riverside,118,0.688763,0.531676,White,6.3,Healthy
Riverside,57,0.723175,0.568448,Non-White,7.91,Healthy
Riverside,57,0.723175,0.568448,White,6.3,Healthy
Riverside,118,2.764881,1.345513,Non-White,7.91,Healthy
Riverside,118,2.764881,1.345513,White,6.3,Healthy
Riverside,57,2.618596,1.183293,Non-White,7.91,Healthy
Riverside,57,2.618596,1.183293,White,6.3,Healthy
Riverside,58,4.368966,2.397675,Non-White,7.91,Healthy
Riverside,58,4.368966,2.397675,White,6.3,Healthy
Riverside,118,0.105534,0.113035,Non-White,7.91,Healthy
Riverside,118,0.105534,0.113035,White,6.3,Healthy
Riverside,57,0.090421,0.098051,Non-White,7.91,Healthy
Riverside,57,0.090421,0.098051,White,6.3,Healthy
Riverside,58,0.088138,0.131463,Non-White,7.91,Healthy
Riverside,58,0.088138,0.131463,White,6.3,Healthy
Riverside,118,0.854364,0.437187,Non-White,7.91,Healthy
Riverside,118,0.854364,0.437187,White,6.3,Healthy
Riverside,57,0.800877,0.430687,Non-White,7.91,Healthy
Riverside,57,0.800877,0.430687,White,6.3,Healthy
Riverside,58,1.383793,1.272078,Non-White,7.91,Healthy
Riverside,58,1.383793,1.272078,White,6.3,Healthy
Riverside,118,1.038051,0.605168,Non-White,7.91,Healthy
Riverside,118,1.038051,0.605168,White,6.3,Healthy
Riverside,57,1.027439,0.4758,Non-White,7.91,Healthy
Riverside,57,1.027439,0.4758,White,6.3,Healthy
Riverside,58,2.020172,0.899291,Non-White,7.91,Healthy
Riverside,58,2.020172,0.899291,White,6.3,Healthy
Riverside,118,0.385754,0.117245,Non-White,7.91,Healthy
Riverside,118,0.385754,0.117245,White,6.3,Healthy
Riverside,57,0.399561,0.143649,Non-White,7.91,Healthy
Riverside,57,0.399561,0.143649,White,6.3,Healthy
Riverside,58,0.628621,0.424687,Non-White,7.91,Healthy
Riverside,58,0.628621,0.424687,White,6.3,Healthy
Riverside,118,0.381203,0.288469,Non-White,7.91,Healthy
Riverside,118,0.381203,0.288469,White,6.3,Healthy
Riverside,57,0.300439,0.263605,Non-White,7.91,Healthy
Riverside,57,0.300439,0.263605,White,6.3,Healthy
Riverside,118,0.539034,0.346785,Non-White,7.91,Healthy
Riverside,118,0.539034,0.346785,White,6.3,Healthy
Riverside,57,0.478825,0.352043,Non-White,7.91,Healthy
Riverside,57,0.478825,0.352043,White,6.3,Healthy
Riverside,118,0.857407,0.580719,Non-White,7.91,Healthy
Riverside,118,0.857407,0.580719,White,6.3,Healthy
Riverside,57,0.912491,0.597773,Non-White,7.91,Healthy
Riverside,57,0.912491,0.597773,White,6.3,Healthy
Riverside,58,0.585345,0.539971,Non-White,7.91,Healthy
Riverside,58,0.585345,0.539971,White,6.3,Healthy
Riverside,118,0.688763,0.531676,Non-White,7.91,Healthy
Riverside,118,0.688763,0.531676,White,6.3,Healthy
Riverside,57,0.723175,0.568448,Non-White,7.91,Healthy
Riverside,57,0.723175,0.568448,White,6.3,Healthy
Riverside,118,2.796036,1.415716,Non-White,7.91,Healthy
Riverside,118,2.796036,1.415716,White,6.3,Healthy
Riverside,57,2.670131,1.271002,Non-White,7.91,Healthy
Riverside,57,2.670131,1.271002,White,6.3,Healthy
Riverside,118,1.064999,0.678052,Non-White,7.91,Healthy
Riverside,118,1.064999,0.678052,White,6.3,Healthy
Riverside,57,1.018205,0.676363,Non-White,7.91,Healthy
Riverside,57,1.018205,0.676363,White,6.3,Healthy
Riverside,58,0.483966,0.505249,Non-White,7.91,Healthy
Riverside,58,0.483966,0.505249,White,6.3,Healthy
Riverside,118,0.161017,0.064792,Non-White,7.91,Healthy
Riverside,118,0.161017,0.064792,White,6.3,Healthy
Riverside,57,0.168055,0.097127,Non-White,7.91,Healthy
Riverside,57,0.168055,0.097127,White,6.3,Healthy
Riverside,58,0.366138,0.236511,Non-White,7.91,Healthy
Riverside,58,0.366138,0.236511,White,6.3,Healthy
Riverside,118,0.012584,0.006393,Non-White,7.91,Healthy
Riverside,118,0.012584,0.006393,White,6.3,Healthy
Riverside,57,0.026704,0.047044,Non-White,7.91,Healthy
Riverside,57,0.026704,0.047044,White,6.3,Healthy
Riverside,58,0.000207,0.001104,Non-White,7.91,Healthy
Riverside,58,0.000207,0.001104,White,6.3,Healthy
Riverside,118,0.549881,0.346138,Non-White,7.91,Healthy
Riverside,118,0.549881,0.346138,White,6.3,Healthy
Riverside,57,0.48986,0.351298,Non-White,7.91,Healthy
Riverside,57,0.48986,0.351298,White,6.3,Healthy
Riverside,114,10.856774,4.659196,Non-White,7.91,Unhealthy
Riverside,114,10.856774,4.659196,White,6.3,Unhealthy
Riverside,56,10.321477,4.594834,Non-White,7.91,Unhealthy
Riverside,56,10.321477,4.594834,White,6.3,Unhealthy
Riverside,119,1.079496,0.733769,Non-White,7.91,Healthy
Riverside,119,1.079496,0.733769,White,6.3,Healthy
Riverside,58,1.09,0.762146,Non-White,7.91,Healthy
Riverside,58,1.09,0.762146,White,6.3,Healthy
Riverside,58,1.333103,1.907994,Non-White,7.91,Healthy
Riverside,58,1.333103,1.907994,White,6.3,Healthy
Riverside,58,12.308621,9.196134,Non-White,7.91,Unhealthy
Riverside,58,12.308621,9.196134,White,6.3,Unhealthy
